pk,caption_text,output,inference_time
./posts/eatthisnotthat/2023-09-13/images/post_3189876380929068572.jpg,,no,0.15050506591796875
./posts/eatthisnotthat/2023-09-13/images/post_3190519680192215501.jpg,,no,0.15669989585876465
./posts/eatthisnotthat/2023-09-13/images/post_3179864937377987260.jpg,"Some Important Health & a > ? Facts For You Beadtis a An Apple a Day, 5 almond a Day, 1 Lemon a Day, No Doctors No Cancer No Fat 1 glass milk a Day, 4 dates a Day, 1 time prayer a Day No Bone Problems No weakness No Tension",no,0.15336203575134277
./posts/eatthisnotthat/2023-09-13/images/post_3188935629237568624.jpg,,no,0.15065312385559082
./posts/eatthisnotthat/2023-09-13/images/post_3190576002589223178.jpg,"Si tu manges ces aliments, tu vas freiner ta croissance. CLUNMIBICIN TIE ALTON",No,0.14900565147399902
./posts/eatthisnotthat/2023-09-13/images/post_3186454011056582099.jpg,,no,0.15343904495239258
./posts/eatthisnotthat/2023-09-13/images/post_3180422465339437861.jpg,,no,0.15707707405090332
./posts/eatthisnotthat/2023-09-13/images/post_3184701738974460331.jpg,,no,0.1490797996520996
./posts/eatthisnotthat/2023-09-13/images/post_3179416062974138140.jpg,"FOODS THAT FOODS THAT CREATEMUCUS = ELIMINATE MUCUS /@VEGANFITLYFE a = ae. a - ge CORN ICE CREAM UME as i s 3 < | | > ae b j C FAST FOOD PINEAPPLE ONION ep ASPARAGUS SEEDED MELON af , = Tt GINGER WALNUTS",yes,0.15425682067871094
./posts/eatthisnotthat/2023-09-13/images/post_3188457960924946352.jpg,"AS FEATURED IN wee 4 VEGETARIAN carTHs, = (> MENS NOTTHAT! =. DURNAL FINALLY!",no,0.1521298885345459
./posts/eatthisnotthat/2023-09-13/images/post_3182610656049944314.jpg,,no,0.15841102600097656
./posts/eatthisnotthat/2023-09-13/images/post_3189860762155479490.jpg,,no,0.15247201919555664
./posts/eatthisnotthat/2023-09-13/images/post_3190305166066947290.jpg,,no,0.1540842056274414
./posts/eatthisnotthat/2023-09-13/images/post_3190541382619990892.jpg,Q Emily Spicer Ay no pooh toe w. Reminder to all my ladies out there trying to lose weight The number on the scale matters much less than... e Your mood e Your energy levels e Your mental health e How your clothes fit e Your physical activity e The quality of your sleep e Your medical markers Celebrate your non-scale victories!,No,0.15399503707885742
./posts/eatthisnotthat/2023-09-13/images/post_3188410866617402540.jpg,,no,0.15102887153625488
./posts/eatthisnotthat/2023-09-13/images/post_3179437025819476121.jpg,". fate. Vahay ate GREEK YOGURT AND COTTAGE CHEESE: Greek yogurt and cottage cheese are excellent sources of protein. Enjoy them as snacks, add them to smoothies, or use them as a creamy base for sauces and dips.",yes,0.15451693534851074
./posts/eatthisnotthat/2023-09-13/images/post_3185927124385532027.jpg,Why should wake UP AT 4:30 AM . No interruptions. No kids yelling. No phone calls . Extra 2 hours per day - 14 hours per week - 728 extra hours = 39 days per year to get shit done . Waking up early in the moming was one of the secrets to success by most successful people around the world . Less likely to procrastinate - Builds discipline and good time to exerc:se . More likely to get work Gone . Mental edge over otner peopie  Build momentum for day ahead,yes,0.15516304969787598
./posts/eatthisnotthat/2023-09-13/images/post_3179944357178834630.jpg,"heaithy food swaps: swap this for that ; G is i: MV,",no,0.14880800247192383
./posts/eatthisnotthat/2023-09-13/images/post_3180212308821611250.jpg,eli secret pln Tnis vs Woare 655 keals per 1oog 140 keals per 100g 69.12 of fat per 100g 10.72 of fat per 100g 1.5g of protein per 100g 3.8g of protein per 100g Sma] ahangasa ann aad to eeaanke,No,0.14668917655944824
./posts/eatthisnotthat/2023-09-13/images/post_3180101060496593241.jpg,,no,0.15181994438171387
./posts/eatthisnotthat/2023-09-13/images/post_3185903333513162522.jpg,"DID YOU KNOW? Sane When feeling depressed, do some cleaning. Studies show that Straightening out the physical aspects of your life can also bring clarity to the mental ones.",No,0.1609208583831787
./posts/eatthisnotthat/2023-09-13/images/post_3189782310659498518.jpg," Bien sur, a Consommer avec modcration. Fn carre avec le cate ct tas lout gagiic. CUAMBRUN HE ALT",No,0.16278815269470215
./posts/eatthisnotthat/2023-09-13/images/post_3188410866617334338.jpg,,no,0.1509838104248047
